Date;Filière;Valeur (TWh);Nature
2021-05;"Thermique fossile";1,223427152637;Données Consolidées
2021-06;"Thermique fossile";1,550097923389;Données Consolidées
2021-07;"Thermique fossile";1,597711533925;Données Consolidées
2021-08;"Thermique fossile";0,954526661505;Données Consolidées
2021-09;"Thermique fossile";2,1939736862;Données Consolidées
2021-10;"Thermique fossile";2,583131013745;Données Consolidées
2021-11;"Thermique fossile";5,768427379682;Données Consolidées
2021-12;"Thermique fossile";5,770346730003;Données Consolidées
2022-01;"Thermique fossile";6,25418863829;Données Consolidées
2022-02;"Thermique fossile";4,488470644628;Données Consolidées
2022-03;"Thermique fossile";5,301606803716;Données Consolidées
2022-04;"Thermique fossile";3,494579224818;Données Consolidées
2022-05;"Thermique fossile";2,946458446716;Données Consolidées
2022-06;"Thermique fossile";2,558150776654;Données Consolidées
2022-07;"Thermique fossile";3,243395850041;Données Consolidées
2022-08;"Thermique fossile";3,021872892094;Données Consolidées
2022-09;"Thermique fossile";3,333845256274;Données Consolidées
2022-10;"Thermique fossile";3,862650212112;Données Consolidées
2022-11;"Thermique fossile";4,693802821194;Données Consolidées
2022-12;"Thermique fossile";5,84807724612;Données Consolidées
2023-01;"Thermique fossile";4,582991982806;Données Consolidées
2023-02;"Thermique fossile";5,278465377112;Données Consolidées
2023-03;"Thermique fossile";3,821189704592;Données Consolidées
2023-04;"Thermique fossile";2,028685802698;Données Consolidées
2023-05;"Thermique fossile";1,319315631095;Données Consolidées
2023-06;"Thermique fossile";1,85899012032;Données Consolidées
2023-07;"Thermique fossile";1,946212886425;Données Consolidées
2023-08;"Thermique fossile";1,816519641788;Données Consolidées
2023-09;"Thermique fossile";1,438955955187;Données Consolidées
2023-10;"Thermique fossile";1,364817552209;Données Consolidées
2023-11;"Thermique fossile";2,885401532267;Données Consolidées
2023-12;"Thermique fossile";3,350399436934;Données Consolidées
2024-01;"Thermique fossile";4,119085211538;Données Consolidées
2024-02;"Thermique fossile";2,687837297466;Données Consolidées
2024-03;"Thermique fossile";2,470429381161;Données Consolidées
2024-04;"Thermique fossile";0,68639930851;Données Consolidées
2024-05;"Thermique fossile";0,446024115583;Données Consolidées
2024-06;"Thermique fossile";0,529280370625;Données Consolidées
2024-07;"Thermique fossile";0,770936689412;Données Consolidées
2024-08;"Thermique fossile";0,80045742833;Données Consolidées
2024-09;"Thermique fossile";0,880104032263;Données Consolidées
2024-10;"Thermique fossile";0,798789912792;Données Consolidées
2024-11;"Thermique fossile";2,940884603842;Données Consolidées
2024-12;"Thermique fossile";2,850073373517;Données Consolidées
2025-01;"Thermique fossile";3,347142814111;Données Consolidées
2025-02;"Thermique fossile";3,094980875955;Données Consolidées
2025-03;"Thermique fossile";2,155623480029;Données Consolidées
2025-04;"Thermique fossile";0,62214084678;Données Consolidées
2025-05;"Thermique fossile";0,395022453989;Données Consolidées
2025-06;"Thermique fossile";0,685888870135;Données Consolidées
2025-07;"Thermique fossile";0,980608142244;Données Consolidées
2025-08;"Thermique fossile";0,963726660907;Données Consolidées
2025-09;"Thermique fossile";0,511782592415;Données Consolidées
2025-10;"Thermique fossile";1,198535233049;Données Consolidées
2025-11;"Thermique fossile";2,105478324215;Données Consolidées
1995-01;"Éolien";;Données Consolidées
1995-02;"Éolien";;Données Consolidées
1995-03;"Éolien";;Données Consolidées
1995-04;"Éolien";;Données Consolidées
1995-05;"Éolien";;Données Consolidées
1995-06;"Éolien";;Données Consolidées
1995-07;"Éolien";;Données Consolidées
1995-08;"Éolien";;Données Consolidées
1995-09;"Éolien";;Données Consolidées
1995-10;"Éolien";;Données Consolidées
1995-11;"Éolien";;Données Consolidées
1995-12;"Éolien";;Données Consolidées
1996-01;"Éolien";;Données Consolidées
1996-02;"Éolien";;Données Consolidées
1996-03;"Éolien";;Données Consolidées
1996-04;"Éolien";;Données Consolidées
1996-05;"Éolien";;Données Consolidées
1996-06;"Éolien";;Données Consolidées
1996-07;"Éolien";;Données Consolidées
1996-08;"Éolien";;Données Consolidées
1996-09;"Éolien";;Données Consolidées
1996-10;"Éolien";;Données Consolidées
1996-11;"Éolien";;Données Consolidées
1996-12;"Éolien";;Données Consolidées
1997-01;"Éolien";;Données Consolidées
1997-02;"Éolien";;Données Consolidées
1997-03;"Éolien";;Données Consolidées
1997-04;"Éolien";;Données Consolidées
1997-05;"Éolien";;Données Consolidées
1997-06;"Éolien";;Données Consolidées
1997-07;"Éolien";;Données Consolidées
1997-08;"Éolien";;Données Consolidées
1997-09;"Éolien";;Données Consolidées
1997-10;"Éolien";;Données Consolidées
1997-11;"Éolien";;Données Consolidées
1997-12;"Éolien";;Données Consolidées
1998-01;"Éolien";;Données Consolidées
1998-02;"Éolien";;Données Consolidées
1998-03;"Éolien";;Données Consolidées
1998-04;"Éolien";;Données Consolidées
1998-05;"Éolien";;Données Consolidées
1998-06;"Éolien";;Données Consolidées
1998-07;"Éolien";;Données Consolidées
1998-08;"Éolien";;Données Consolidées
1998-09;"Éolien";;Données Consolidées
1998-10;"Éolien";;Données Consolidées
1998-11;"Éolien";;Données Consolidées
1998-12;"Éolien";;Données Consolidées
1999-01;"Éolien";;Données Consolidées
1999-02;"Éolien";;Données Consolidées
1999-03;"Éolien";;Données Consolidées
1999-04;"Éolien";;Données Consolidées
1999-05;"Éolien";;Données Consolidées
1999-06;"Éolien";;Données Consolidées
1999-07;"Éolien";;Données Consolidées
1999-08;"Éolien";;Données Consolidées
1999-09;"Éolien";;Données Consolidées
1999-10;"Éolien";;Données Consolidées
1999-11;"Éolien";;Données Consolidées
1999-12;"Éolien";;Données Consolidées
2000-01;"Éolien";;Données Consolidées
2000-02;"Éolien";;Données Consolidées
2000-03;"Éolien";;Données Consolidées
2000-04;"Éolien";;Données Consolidées
2000-05;"Éolien";;Données Consolidées
2000-06;"Éolien";;Données Consolidées
2000-07;"Éolien";;Données Consolidées
2000-08;"Éolien";;Données Consolidées
2000-09;"Éolien";;Données Consolidées
2000-10;"Éolien";;Données Consolidées
2000-11;"Éolien";;Données Consolidées
2000-12;"Éolien";;Données Consolidées
2001-01;"Éolien";0,007;Données Consolidées
2001-02;"Éolien";0,011;Données Consolidées
2001-03;"Éolien";0,009;Données Consolidées
2001-04;"Éolien";0,011;Données Consolidées
2001-05;"Éolien";0,01;Données Consolidées
2001-06;"Éolien";0,008;Données Consolidées
2001-07;"Éolien";0,007;Données Consolidées
2001-08;"Éolien";0,011;Données Consolidées
2001-09;"Éolien";0,012;Données Consolidées
2001-10;"Éolien";0,008;Données Consolidées
2001-11;"Éolien";0,015;Données Consolidées
2001-12;"Éolien";0,021;Données Consolidées
2002-01;"Éolien";0,015;Données Consolidées
2002-02;"Éolien";0,022;Données Consolidées
2002-03;"Éolien";0,018;Données Consolidées
2002-04;"Éolien";0,023;Données Consolidées
2002-05;"Éolien";0,024;Données Consolidées
2002-06;"Éolien";0,018;Données Consolidées
2002-07;"Éolien";0,025;Données Consolidées
2002-08;"Éolien";0,021;Données Consolidées
2002-09;"Éolien";0,019;Données Consolidées
2002-10;"Éolien";0,021;Données Consolidées
2002-11;"Éolien";0,033;Données Consolidées
2002-12;"Éolien";0,029;Données Consolidées
2003-01;"Éolien";0,036;Données Consolidées
2003-02;"Éolien";0,03;Données Consolidées
2003-03;"Éolien";0,0273;Données Consolidées
2003-04;"Éolien";0,03049;Données Consolidées
2003-05;"Éolien";0,0355;Données Consolidées
2003-06;"Éolien";0,023;Données Consolidées
2003-07;"Éolien";0,0335;Données Consolidées
2003-08;"Éolien";0,0175;Données Consolidées
2003-09;"Éolien";0,027;Données Consolidées
2003-10;"Éolien";0,0434;Données Consolidées
2003-11;"Éolien";0,036;Données Consolidées
2003-12;"Éolien";0,05;Données Consolidées
2004-01;"Éolien";0,054;Données Consolidées
2004-02;"Éolien";0,047;Données Consolidées
2004-03;"Éolien";0,057;Données Consolidées
2004-04;"Éolien";0,053;Données Consolidées
2004-05;"Éolien";0,037;Données Consolidées
2004-06;"Éolien";0,043;Données Consolidées
2004-07;"Éolien";0,044;Données Consolidées
2004-08;"Éolien";0,04;Données Consolidées
2004-09;"Éolien";0,047;Données Consolidées
2004-10;"Éolien";0,045;Données Consolidées
2004-11;"Éolien";0,062;Données Consolidées
2004-12;"Éolien";0,076;Données Consolidées
2005-01;"Éolien";0,102;Données Consolidées
2005-02;"Éolien";0,082;Données Consolidées
2005-03;"Éolien";0,065;Données Consolidées
2005-04;"Éolien";0,067;Données Consolidées
2005-05;"Éolien";0,069;Données Consolidées
2005-06;"Éolien";0,05;Données Consolidées
2005-07;"Éolien";0,071;Données Consolidées
2005-08;"Éolien";0,073;Données Consolidées
2005-09;"Éolien";0,058;Données Consolidées
2005-10;"Éolien";0,107;Données Consolidées
2005-11;"Éolien";0,107;Données Consolidées
2005-12;"Éolien";0,134;Données Consolidées
2006-01;"Éolien";0,136;Données Consolidées
2006-02;"Éolien";0,144;Données Consolidées
2006-03;"Éolien";0,204;Données Consolidées
2006-04;"Éolien";0,152;Données Consolidées
2006-05;"Éolien";0,175;Données Consolidées
2006-06;"Éolien";0,105;Données Consolidées
2006-07;"Éolien";0,097;Données Consolidées
2006-08;"Éolien";0,201;Données Consolidées
2006-09;"Éolien";0,158;Données Consolidées
2006-10;"Éolien";0,245;Données Consolidées
2006-11;"Éolien";0,308;Données Consolidées
2006-12;"Éolien";0,332;Données Consolidées
2007-01;"Éolien";0,426;Données Consolidées
2007-02;"Éolien";0,354;Données Consolidées
2007-03;"Éolien";0,348;Données Consolidées
2007-04;"Éolien";0,184;Données Consolidées
2007-05;"Éolien";0,353;Données Consolidées
2007-06;"Éolien";0,241;Données Consolidées
2007-07;"Éolien";0,33;Données Consolidées
2007-08;"Éolien";0,278;Données Consolidées
2007-09;"Éolien";0,267;Données Consolidées
2007-10;"Éolien";0,273;Données Consolidées
2007-11;"Éolien";0,43;Données Consolidées
2007-12;"Éolien";0,561;Données Consolidées
2008-01;"Éolien";0,606;Données Consolidées
2008-02;"Éolien";0,432;Données Consolidées
2008-03;"Éolien";0,701;Données Consolidées
2008-04;"Éolien";0,419;Données Consolidées
2008-05;"Éolien";0,283;Données Consolidées
2008-06;"Éolien";0,274;Données Consolidées
2008-07;"Éolien";0,343;Données Consolidées
2008-08;"Éolien";0,393;Données Consolidées
2008-09;"Éolien";0,439;Données Consolidées
2008-10;"Éolien";0,453;Données Consolidées
2008-11;"Éolien";0,608;Données Consolidées
2008-12;"Éolien";0,612;Données Consolidées
2009-01;"Éolien";0,654;Données Consolidées
2009-02;"Éolien";0,507;Données Consolidées
2009-03;"Éolien";0,763;Données Consolidées
2009-04;"Éolien";0,48;Données Consolidées
2009-05;"Éolien";0,554;Données Consolidées
2009-06;"Éolien";0,419;Données Consolidées
2009-07;"Éolien";0,563;Données Consolidées
2009-08;"Éolien";0,363;Données Consolidées
2009-09;"Éolien";0,567;Données Consolidées
2009-10;"Éolien";0,652;Données Consolidées
2009-11;"Éolien";1,345;Données Consolidées
2009-12;"Éolien";0,987;Données Consolidées
2010-01;"Éolien";0,688;Données Consolidées
2010-02;"Éolien";0,98;Données Consolidées
2010-03;"Éolien";1,175;Données Consolidées
2010-04;"Éolien";0,731;Données Consolidées
2010-05;"Éolien";0,743;Données Consolidées
2010-06;"Éolien";0,581;Données Consolidées
2010-07;"Éolien";0,488;Données Consolidées
2010-08;"Éolien";0,684;Données Consolidées
2010-09;"Éolien";0,569;Données Consolidées
2010-10;"Éolien";1,075;Données Consolidées
2010-11;"Éolien";1,01;Données Consolidées
2010-12;"Éolien";1,003;Données Consolidées
2011-01;"Éolien";1,268;Données Consolidées
2011-02;"Éolien";0,9;Données Consolidées
2011-03;"Éolien";1,135;Données Consolidées
2011-04;"Éolien";0,688;Données Consolidées
2011-05;"Éolien";0,749;Données Consolidées
2011-06;"Éolien";0,886;Données Consolidées
2011-07;"Éolien";0,839;Données Consolidées
2011-08;"Éolien";0,687;Données Consolidées
2011-09;"Éolien";0,855;Données Consolidées
2011-10;"Éolien";1,07;Données Consolidées
2011-11;"Éolien";0,945;Données Consolidées
2011-12;"Éolien";2,053;Données Consolidées
2012-01;"Éolien";1,587;Données Consolidées
2012-02;"Éolien";1,123;Données Consolidées
2012-03;"Éolien";0,977;Données Consolidées
2012-04;"Éolien";1,572;Données Consolidées
2012-05;"Éolien";0,974;Données Consolidées
2012-06;"Éolien";0,994;Données Consolidées
2012-07;"Éolien";0,912;Données Consolidées
2012-08;"Éolien";0,907;Données Consolidées
2012-09;"Éolien";0,931;Données Consolidées
2012-10;"Éolien";1,355;Données Consolidées
2012-11;"Éolien";1,309;Données Consolidées
2012-12;"Éolien";2,29;Données Consolidées
2013-01;"Éolien";1,326;Données Consolidées
2013-02;"Éolien";1,463;Données Consolidées
2013-03;"Éolien";1,352;Données Consolidées
2013-04;"Éolien";1,49;Données Consolidées
2013-05;"Éolien";1,155;Données Consolidées
2013-06;"Éolien";1,16;Données Consolidées
2013-07;"Éolien";0,877;Données Consolidées
2013-08;"Éolien";0,739;Données Consolidées
2013-09;"Éolien";0,948;Données Consolidées
2013-10;"Éolien";1,612;Données Consolidées
2013-11;"Éolien";1,809;Données Consolidées
2013-12;"Éolien";2,011;Données Consolidées
2014-01;"Éolien";2,181930765;Données Consolidées
2014-02;"Éolien";2,472573395;Données Consolidées
2014-03;"Éolien";1,282373217;Données Consolidées
2014-04;"Éolien";1,048399965;Données Consolidées
2014-05;"Éolien";1,519585523;Données Consolidées
2014-06;"Éolien";0,955105605;Données Consolidées
2014-07;"Éolien";0,94654156;Données Consolidées
2014-08;"Éolien";0,975654709;Données Consolidées
2014-09;"Éolien";0,723096472;Données Consolidées
2014-10;"Éolien";1,269911121;Données Consolidées
2014-11;"Éolien";1,492060319;Données Consolidées
2014-12;"Éolien";2,106223207;Données Consolidées
2015-01;"Éolien";2,299499355;Données Consolidées
2015-02;"Éolien";1,910273513;Données Consolidées
2015-03;"Éolien";2,005330166;Données Consolidées
2015-04;"Éolien";1,452411474;Données Consolidées
2015-05;"Éolien";1,580470869;Données Consolidées
2015-06;"Éolien";1,254703138;Données Consolidées
2015-07;"Éolien";1,399122421;Données Consolidées
2015-08;"Éolien";1,126091025;Données Consolidées
2015-09;"Éolien";1,674529235;Données Consolidées
2015-10;"Éolien";1,292109478;Données Consolidées
2015-11;"Éolien";2,54487977;Données Consolidées
2015-12;"Éolien";2,572774139;Données Consolidées
2016-01;"Éolien";2,850363945;Données Consolidées
2016-02;"Éolien";2,899854449;Données Consolidées
2016-03;"Éolien";2,453641916;Données Consolidées
2016-04;"Éolien";1,670149414;Données Consolidées
2016-05;"Éolien";1,541870077;Données Consolidées
2016-06;"Éolien";1,071145828;Données Consolidées
2016-07;"Éolien";1,017766236;Données Consolidées
2016-08;"Éolien";1,187715009;Données Consolidées
2016-09;"Éolien";0,990726539;Données Consolidées
2016-10;"Éolien";1,409801363;Données Consolidées
2016-11;"Éolien";2,323655174;Données Consolidées
2016-12;"Éolien";1,529318185;Données Consolidées
2017-01;"Éolien";2,043715104831;Données Consolidées
2017-02;"Éolien";2,534326608499;Données Consolidées
2017-03;"Éolien";2,647432809502;Données Consolidées
2017-04;"Éolien";1,459997116501;Données Consolidées
2017-05;"Éolien";1,494177471334;Données Consolidées
2017-06;"Éolien";1,468629520002;Données Consolidées
2017-07;"Éolien";1,704786485334;Données Consolidées
2017-08;"Éolien";1,232375436663;Données Consolidées
2017-09;"Éolien";1,638291637165;Données Consolidées
2017-10;"Éolien";2,074851764002;Données Consolidées
2017-11;"Éolien";2,315354451667;Données Consolidées
2017-12;"Éolien";3,365612346502;Données Consolidées
2018-01;"Éolien";3,998781846333;Données Consolidées
2018-02;"Éolien";2,778074741002;Données Consolidées
2018-03;"Éolien";3,125905008164;Données Consolidées
2018-04;"Éolien";2,160852737334;Données Consolidées
2018-05;"Éolien";1,598885334834;Données Consolidées
2018-06;"Éolien";1,370421285331;Données Consolidées
2018-07;"Éolien";1,100474301504;Données Consolidées
2018-08;"Éolien";1,402971755001;Données Consolidées
2018-09;"Éolien";1,612137183168;Données Consolidées
2018-10;"Éolien";2,491466995335;Données Consolidées
2018-11;"Éolien";2,801367641833;Données Consolidées
2018-12;"Éolien";3,651540939334;Données Consolidées
2019-01;"Éolien";3,050435165168;Données Consolidées
2019-02;"Éolien";2,6250344105;Données Consolidées
2019-03;"Éolien";4,421031634835;Données Consolidées
2019-04;"Éolien";2,316183978501;Données Consolidées
2019-05;"Éolien";2,204962824832;Données Consolidées
2019-06;"Éolien";1,866695914168;Données Consolidées
2019-07;"Éolien";1,699200597498;Données Consolidées
2019-08;"Éolien";1,632582021998;Données Consolidées
2019-09;"Éolien";2,612926876839;Données Consolidées
2019-10;"Éolien";3,359795886168;Données Consolidées
2019-11;"Éolien";3,338164607165;Données Consolidées
2019-12;"Éolien";4,649236096502;Données Consolidées
2020-01;"Éolien";4,159034592832;Données Consolidées
2020-02;"Éolien";5,886467195168;Données Consolidées
2020-03;"Éolien";4,486351539168;Données Consolidées
2020-04;"Éolien";2,273310543;Données Consolidées
2020-05;"Éolien";2,653211601334;Données Consolidées
2020-06;"Éolien";2,043719374664;Données Consolidées
2020-07;"Éolien";2,0985652;Données Consolidées
2020-08;"Éolien";2,040062200998;Données Consolidées
2020-09;"Éolien";2,140145431666;Données Consolidées
2020-10;"Éolien";4,322241909;Données Consolidées
2020-11;"Éolien";3,167235663333;Données Consolidées
2020-12;"Éolien";4,411615265336;Données Consolidées
2021-01;"Éolien";3,965656689006;Données Consolidées
2021-02;"Éolien";4,255260634669;Données Consolidées
2021-03;"Éolien";3,705755463833;Données Consolidées
2021-04;"Éolien";2,945286343668;Données Consolidées
2021-05;"Éolien";3,942419230335;Données Consolidées
2021-06;"Éolien";1,341539516999;Données Consolidées
2021-07;"Éolien";2,301773263665;Données Consolidées
2021-08;"Éolien";2,223167389504;Données Consolidées
2021-09;"Éolien";1,655743292667;Données Consolidées
2021-10;"Éolien";3,490455013995;Données Consolidées
2021-11;"Éolien";2,728709987672;Données Consolidées
2021-12;"Éolien";4,351562785334;Données Consolidées
2022-01;"Éolien";3,154244706874;Données Consolidées
2022-02;"Éolien";5,340797262923;Données Consolidées
2022-03;"Éolien";3,519739170649;Données Consolidées
2022-04;"Éolien";3,592196533637;Données Consolidées
2022-05;"Éolien";2,127249435651;Données Consolidées
2022-06;"Éolien";1,844452706011;Données Consolidées
2022-07;"Éolien";1,886441278134;Données Consolidées
2022-08;"Éolien";2,077778922039;Données Consolidées
2022-09;"Éolien";2,310111858366;Données Consolidées
2022-10;"Éolien";3,533878030186;Données Consolidées
2022-11;"Éolien";4,8809952873;Données Consolidées
2022-12;"Éolien";4,613283227686;Données Consolidées
2023-01;"Éolien";5,657590127098;Données Consolidées
2023-02;"Éolien";3,425755608026;Données Consolidées
2023-03;"Éolien";5,952250165062;Données Consolidées
2023-04;"Éolien";3,846741273823;Données Consolidées
2023-05;"Éolien";3,694918667668;Données Consolidées
2023-06;"Éolien";2,107654023378;Données Consolidées
2023-07;"Éolien";3,257728255447;Données Consolidées
2023-08;"Éolien";2,781521224357;Données Consolidées
2023-09;"Éolien";2,386201659655;Données Consolidées
2023-10;"Éolien";4,542094409241;Données Consolidées
2023-11;"Éolien";6,476702058035;Données Consolidées
2023-12;"Éolien";6,767178589649;Données Consolidées
2024-01;"Éolien";5,452773180517;Données Consolidées
2024-02;"Éolien";5,821825508108;Données Consolidées
2024-03;"Éolien";4,565656107346;Données Consolidées
2024-04;"Éolien";4,631424700179;Données Consolidées
2024-05;"Éolien";2,580478730067;Données Consolidées
2024-06;"Éolien";2,383273954404;Données Consolidées
2024-07;"Éolien";2,142191695704;Données Consolidées
2024-08;"Éolien";2,152393294308;Données Consolidées
2024-09;"Éolien";4,126944007582;Données Consolidées
2024-10;"Éolien";3,368955585034;Données Consolidées
2024-11;"Éolien";4,134301614852;Données Consolidées
2024-12;"Éolien";5,484877326892;Données Consolidées
2025-01;"Éolien";5,751794724396;Données Consolidées
2025-02;"Éolien";3,678619917171;Données Consolidées
2025-03;"Éolien";4,150519538669;Données Consolidées
2025-04;"Éolien";3,67143059585;Données Consolidées
2025-05;"Éolien";3,458926040644;Données Consolidées
2025-06;"Éolien";2,451996488696;Données Consolidées
2025-07;"Éolien";2,901745602056;Données Consolidées
2025-08;"Éolien";2,631773567652;Données Consolidées
2025-09;"Éolien";3,978884763486;Données Consolidées
2025-10;"Éolien";5,507025451749;Données Consolidées
2025-11;"Éolien";5,490893510491;Données Consolidées
1995-01;"Solaire";;Données Consolidées
1995-02;"Solaire";;Données Consolidées
1995-03;"Solaire";;Données Consolidées
1995-04;"Solaire";;Données Consolidées
1995-05;"Solaire";;Données Consolidées
1995-06;"Solaire";;Données Consolidées
1995-07;"Solaire";;Données Consolidées
1995-08;"Solaire";;Données Consolidées
1995-09;"Solaire";;Données Consolidées
1995-10;"Solaire";;Données Consolidées
1995-11;"Solaire";;Données Consolidées
1995-12;"Solaire";;Données Consolidées
1996-01;"Solaire";;Données Consolidées
1996-02;"Solaire";;Données Consolidées
1996-03;"Solaire";;Données Consolidées
1996-04;"Solaire";;Données Consolidées
1996-05;"Solaire";;Données Consolidées
1996-06;"Solaire";;Données Consolidées
1996-07;"Solaire";;Données Consolidées
1996-08;"Solaire";;Données Consolidées
1996-09;"Solaire";;Données Consolidées
1996-10;"Solaire";;Données Consolidées
1996-11;"Solaire";;Données Consolidées
1996-12;"Solaire";;Données Consolidées
1997-01;"Solaire";;Données Consolidées
1997-02;"Solaire";;Données Consolidées
1997-03;"Solaire";;Données Consolidées
1997-04;"Solaire";;Données Consolidées
1997-05;"Solaire";;Données Consolidées
1997-06;"Solaire";;Données Consolidées
1997-07;"Solaire";;Données Consolidées
1997-08;"Solaire";;Données Consolidées
1997-09;"Solaire";;Données Consolidées
1997-10;"Solaire";;Données Consolidées
1997-11;"Solaire";;Données Consolidées
1997-12;"Solaire";;Données Consolidées
1998-01;"Solaire";;Données Consolidées
1998-02;"Solaire";;Données Consolidées
1998-03;"Solaire";;Données Consolidées
1998-04;"Solaire";;Données Consolidées
1998-05;"Solaire";;Données Consolidées
1998-06;"Solaire";;Données Consolidées
1998-07;"Solaire";;Données Consolidées
1998-08;"Solaire";;Données Consolidées
1998-09;"Solaire";;Données Consolidées
1998-10;"Solaire";;Données Consolidées
1998-11;"Solaire";;Données Consolidées
1998-12;"Solaire";;Données Consolidées
1999-01;"Solaire";;Données Consolidées
1999-02;"Solaire";;Données Consolidées
1999-03;"Solaire";;Données Consolidées
1999-04;"Solaire";;Données Consolidées
1999-05;"Solaire";;Données Consolidées
1999-06;"Solaire";;Données Consolidées
1999-07;"Solaire";;Données Consolidées
1999-08;"Solaire";;Données Consolidées
1999-09;"Solaire";;Données Consolidées
1999-10;"Solaire";;Données Consolidées
1999-11;"Solaire";;Données Consolidées
1999-12;"Solaire";;Données Consolidées
2000-01;"Solaire";;Données Consolidées
2000-02;"Solaire";;Données Consolidées
2000-03;"Solaire";;Données Consolidées
2000-04;"Solaire";;Données Consolidées
2000-05;"Solaire";;Données Consolidées
2000-06;"Solaire";;Données Consolidées
2000-07;"Solaire";;Données Consolidées
2000-08;"Solaire";;Données Consolidées
2000-09;"Solaire";;Données Consolidées
2000-10;"Solaire";;Données Consolidées
2000-11;"Solaire";;Données Consolidées
2000-12;"Solaire";;Données Consolidées
2001-01;"Solaire";;Données Consolidées
2001-02;"Solaire";;Données Consolidées
2001-03;"Solaire";;Données Consolidées
2001-04;"Solaire";;Données Consolidées
2001-05;"Solaire";;Données Consolidées
2001-06;"Solaire";;Données Consolidées
2001-07;"Solaire";;Données Consolidées
2001-08;"Solaire";;Données Consolidées
2001-09;"Solaire";;Données Consolidées
2001-10;"Solaire";;Données Consolidées
2001-11;"Solaire";;Données Consolidées
2001-12;"Solaire";;Données Consolidées
2002-01;"Solaire";;Données Consolidées
2002-02;"Solaire";;Données Consolidées
2002-03;"Solaire";;Données Consolidées
2002-04;"Solaire";;Données Consolidées
2002-05;"Solaire";;Données Consolidées
2002-06;"Solaire";;Données Consolidées
2002-07;"Solaire";;Données Consolidées
2002-08;"Solaire";;Données Consolidées
2002-09;"Solaire";;Données Consolidées
2002-10;"Solaire";;Données Consolidées
2002-11;"Solaire";;Données Consolidées
2002-12;"Solaire";;Données Consolidées
2003-01;"Solaire";;Données Consolidées
2003-02;"Solaire";;Données Consolidées
2003-03;"Solaire";;Données Consolidées
2003-04;"Solaire";;Données Consolidées
2003-05;"Solaire";;Données Consolidées
2003-06;"Solaire";;Données Consolidées
2003-07;"Solaire";;Données Consolidées
2003-08;"Solaire";;Données Consolidées
2003-09;"Solaire";;Données Consolidées
2003-10;"Solaire";;Données Consolidées
2003-11;"Solaire";;Données Consolidées
2003-12;"Solaire";;Données Consolidées
2004-01;"Solaire";;Données Consolidées
2004-02;"Solaire";;Données Consolidées
2004-03;"Solaire";;Données Consolidées
2004-04;"Solaire";;Données Consolidées
2004-05;"Solaire";;Données Consolidées
2004-06;"Solaire";;Données Consolidées
2004-07;"Solaire";;Données Consolidées
2004-08;"Solaire";;Données Consolidées
2004-09;"Solaire";;Données Consolidées
2004-10;"Solaire";;Données Consolidées
2004-11;"Solaire";;Données Consolidées
2004-12;"Solaire";;Données Consolidées
2005-01;"Solaire";;Données Consolidées
2005-02;"Solaire";;Données Consolidées
2005-03;"Solaire";;Données Consolidées
2005-04;"Solaire";;Données Consolidées
2005-05;"Solaire";;Données Consolidées
2005-06;"Solaire";;Données Consolidées
2005-07;"Solaire";;Données Consolidées
2005-08;"Solaire";;Données Consolidées
2005-09;"Solaire";;Données Consolidées
2005-10;"Solaire";;Données Consolidées
2005-11;"Solaire";;Données Consolidées
2005-12;"Solaire";;Données Consolidées
2006-01;"Solaire";;Données Consolidées
2006-02;"Solaire";;Données Consolidées
2006-03;"Solaire";;Données Consolidées
2006-04;"Solaire";;Données Consolidées
2006-05;"Solaire";;Données Consolidées
2006-06;"Solaire";;Données Consolidées
2006-07;"Solaire";;Données Consolidées
2006-08;"Solaire";;Données Consolidées
2006-09;"Solaire";;Données Consolidées
2006-10;"Solaire";;Données Consolidées
2006-11;"Solaire";;Données Consolidées
2006-12;"Solaire";;Données Consolidées
2007-01;"Solaire";;Données Consolidées
2007-02;"Solaire";;Données Consolidées
2007-03;"Solaire";;Données Consolidées
2007-04;"Solaire";;Données Consolidées
2007-05;"Solaire";;Données Consolidées
2007-06;"Solaire";;Données Consolidées
2007-07;"Solaire";;Données Consolidées
2007-08;"Solaire";;Données Consolidées
2007-09;"Solaire";;Données Consolidées
2007-10;"Solaire";;Données Consolidées
2007-11;"Solaire";;Données Consolidées
2007-12;"Solaire";;Données Consolidées
2008-01;"Solaire";0,00128734;Données Consolidées
2008-02;"Solaire";0,00154282;Données Consolidées
2008-03;"Solaire";0,00173701;Données Consolidées
2008-04;"Solaire";0,00204809;Données Consolidées
2008-05;"Solaire";0,00203494;Données Consolidées
2008-06;"Solaire";0,00209387;Données Consolidées
2008-07;"Solaire";0,00297275;Données Consolidées
2008-08;"Solaire";0,00273997;Données Consolidées
2008-09;"Solaire";0,00292205;Données Consolidées
2008-10;"Solaire";0,00253324;Données Consolidées
2008-11;"Solaire";0,00202054;Données Consolidées
2008-12;"Solaire";0,00187128;Données Consolidées
2009-01;"Solaire";0,005;Données Consolidées
2009-02;"Solaire";0,007;Données Consolidées
2009-03;"Solaire";0,012;Données Consolidées
2009-04;"Solaire";0,012;Données Consolidées
2009-05;"Solaire";0,016;Données Consolidées
2009-06;"Solaire";0,018;Données Consolidées
2009-07;"Solaire";0,021;Données Consolidées
2009-08;"Solaire";0,021;Données Consolidées
2009-09;"Solaire";0,018;Données Consolidées
2009-10;"Solaire";0,015;Données Consolidées
